d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,year
-0.008330529807424502,-0.17266433514066565,-0.2540929613467477,0.04695650314380459,-9883.329012185637
-0.01586832813906675,-0.17940659512237245,-0.2953579537659958,0.0460487315334516,-9879.439979258492
-0.004655694270549241,-0.17715068009876533,-0.21879761587541408,-0.022610911206488615,-9875.550946331346
0.032064320500488505,0.02149334114216176,-0.1887374601839105,0.023729873440212906,-9871.6619134042
-0.0261639680936344,-0.18811489095207326,-0.32711036612663713,0.054489347036333985,-9867.772880477054
0.008370645235405112,-0.13945680110834607,-0.3419782509192973,0.055747186084269734,-9863.883847549909
0.04131297642707094,-0.10905252538137812,-0.32254827996839797,0.042333759969084755,-9859.994814622763
-0.05253082335748053,-0.252837417427729,-0.3484576183113758,0.03499969863891028,-9856.105781695618
-0.16941803798266314,-0.4375033260516378,-0.2886632911782825,-0.0020471316624763314,-9852.216748768473
-0.14706406789269566,-0.4132670108754435,-0.3036127897575053,-0.0027016809489902593,-9848.327715841328
-0.08068773410478315,-0.261011761962872,-0.29415894049446967,0.023425048762080236,-9844.438682914182
0.04847785583693451,-0.054142440190245555,-0.20542106694610074,0.02067929888113751,-9840.549649987037
-0.04512605464860479,-0.2296725810849052,-0.21394663156161103,-0.007347966305627396,-9836.660617059892
-0.09647307314987046,-0.33107692269885847,-0.24779590000015894,-0.01727687360097324,-9832.771584132746
-0.07992599510133572,-0.2870296551558184,-0.21251394052775333,-0.01659631695172653,-9828.882551205601
-0.09177927703612324,-0.29332547353123006,-0.23260998438488859,-0.020881919199130128,-9824.993518278454
-0.02783819383903319,-0.2151334078911709,-0.30983866508831237,0.019755080557869925,-9821.104485351309
0.0029318743334597955,-0.06945962708554818,-0.3221475704139315,0.04433618165495054,-9817.215452424163
-0.037317670869595865,-0.16662376139906646,-0.31023337856469735,0.019454688864943392,-9813.326419497018
-0.033762892888366626,-0.1152260368443273,-0.17730510667314253,-0.019955984260934145,-9809.437386569873
0.41977037962666114,0.3390619560193887,-0.20891661123008026,-0.10657614720327879,-9805.548353642727
0.20416641259961088,0.24484510957103045,-0.19007136965965507,0.00621983437976964,-9801.659320715582
0.07609495478009337,0.23562550556486878,-0.03619181807742994,-0.0014684404476490998,-9797.770287788437
-0.009297259181721917,-0.0702779058030282,-0.19689450549256232,-0.061117537220384044,-9793.881254861291
0.012543901846349403,-0.006040278477586314,-0.19107414584958046,-0.05013174663289849,-9789.992221934146
0.03940573003677955,-0.002368457591329254,-0.10620559676548372,-0.01648132407223407,-9786.103189007
-0.05928487110179892,-0.16741422368832437,-0.16698642808429826,-0.01885334268206529,-9782.214156079855
-0.017998489373247273,-0.030374686633945033,-0.20041087256699805,-0.04375182075799178,-9778.32512315271
0.025796373726496513,0.0633384110083006,-0.2075823277486451,-0.067956525145065,-9774.436090225563
-0.009400046401708134,-0.18012923793536903,0.0067136765059174625,0.015639822239187473,-9770.547057298418
0.14781466542915944,-0.0689451822526668,-0.007406010071621498,0.03625410834813181,-9766.658024371272
0.3586878210584917,0.2025293991025789,-0.08548094484849648,-0.014140839250990633,-9762.768991444127
0.23335600188822264,0.06376715411769746,0.11663423064348996,0.04965252549485405,-9758.879958516982
0.04041298924844272,-0.17835413028187783,-0.22272258730564937,-0.04374227634966982,-9754.990925589836
0.10520692799626971,-0.0938636439315706,-0.13436220376355063,-0.025060994660936142,-9751.101892662691
0.029158334297095787,-0.25485422996599716,-0.2596696636210767,-0.050720000641833074,-9747.212859735546
0.01802246651678048,-0.20207105606559442,-0.1698885514656808,-0.03143000553051484,-9743.3238268084
-0.11707827714176222,-0.29445630814686075,-0.30084181796575066,-0.011313208458659463,-9739.434793881255
-0.0011372906461536852,-0.19461788229699806,-0.2897534110107116,-0.02148095054343363,-9735.54576095411
0.1530643466436721,-0.008349144551004668,-0.19206544507343018,-0.015205023071864221,-9731.656728026965
0.10565788580988356,-0.001491363669281938,-0.24432631564761542,-0.04239946545419926,-9727.76769509982
0.022367408891473484,-0.13359488298050323,-0.3185967068435081,-0.061461569611889644,-9723.878662172672
0.007879619099322027,-0.145398228056738,-0.3326241607872331,-0.06958966290364199,-9719.989629245527
0.008608399202926803,-0.18176490076831403,-0.3164083573472411,-0.073379827337545,-9716.100596318382
0.02703188185935733,-0.1443998893590512,-0.31301317559832614,-0.07073808053510922,-9712.211563391236
0.012617985391231573,-0.258498889246698,-0.3145542133577514,-0.07215324445607124,-9708.322530464091
-0.014514927515141711,-0.26091062758870004,-0.3270755514848577,-0.07128990742379748,-9704.433497536946
0.1379985653807091,0.030330626551495148,-0.21591409635692915,-0.0644672364708897,-9700.5444646098
0.046531610198074905,-0.2267000259113818,-0.2263608323936367,-0.05575440162930617,-9696.655431682655
0.04787252253688304,-0.21706240632428436,-0.2090948723327959,-0.027852742669565778,-9692.76639875551
-0.0553042772280549,-0.32663210288685707,-0.26910796696959627,-0.07518499667867157,-9688.877365828364
-0.058898610908552224,-0.16978881214759914,-0.231573408773051,-0.07591997585553711,-9684.98833290122
-0.057997953083826034,-0.2066350986622141,-0.299021612135413,-0.08030648834739479,-9681.099299974074
-0.11134314657238532,-0.4377244972546446,-0.29359286726504147,-0.08007094355874617,-9677.210267046928
-0.1131400801339758,-0.6059848400684633,-0.285780762751092,-0.08981717858342964,-9673.321234119781
0.0019488439132281238,-0.15827500379671977,-0.26135847147728236,-0.07802317698425887,-9669.432201192636
0.09364573245785793,0.10161721809341717,-0.2481472660503674,-0.06909510590715301,-9665.54316826549
0.1742819738053029,0.13810623589930598,-0.24597879339481526,-0.02063067362816101,-9661.654135338345
0.22757192413386934,0.3149807062753676,-0.029446300498366912,0.0275248378566616,-9657.7651024112
0.13166526300789477,0.06074583262976046,-0.2743687021003149,-0.04734184081167109,-9653.876069484055
0.0468555541773437,0.12062764726167378,-0.22726181156981667,-0.08822662759729966,-9649.98703655691
0.1453595598498861,0.13657878970436535,-0.20389377081938503,-0.024346255378580928,-9646.098003629764
0.1224158086358928,0.13126416574939792,-0.19883151112165964,-0.0654030814104678,-9642.208970702619
0.05473476434068482,0.031915297603526994,-0.2525966165297681,-0.06867723213876153,-9638.319937775474
0.09137341436693455,0.05714271987865591,-0.24736318135028645,-0.07054292760555136,-9634.430904848328
0.054361501518284755,-0.026308637053468392,-0.2564898835198644,-0.0653280872948242,-9630.541871921183
0.029697452812660785,-0.09739263870060678,-0.24760179770983426,-0.05841562556973834,-9626.652838994038
0.06473851408579556,-0.004187988278071961,-0.26616063851647587,-0.044123201850976734,-9622.76380606689
0.013049882546369532,-0.07388530533368526,-0.2926327789510758,-0.054325629553557964,-9618.874773139745
0.15194133666759638,0.2256585036055097,-0.22863390820792862,-0.07550630313724982,-9614.9857402126
0.15764139384928946,0.04473395433886544,-0.21265622553929758,-0.06430327150941378,-9611.096707285455
0.31996620398952613,0.5021267131581597,-0.0898055444361269,-0.04586062463855445,-9607.20767435831
0.3508631095601747,0.39312767403923127,-0.015441314985118942,-0.005249341988771805,-9603.318641431164
0.3153995296235919,0.18606294924949582,-0.057813672880423134,-0.008227765733683612,-9599.429608504019
0.21485024067621533,0.12098497056913501,-0.20627367674794744,-0.03021354881513827,-9595.540575576873
0.1548344297269971,-0.07873937041510809,-0.20285181173864242,-0.0025523784267904026,-9591.651542649728
0.1848342577696503,0.34216404297065117,-0.19725859848159472,-0.0648497541918262,-9587.762509722583
0.24409425340873248,0.2210416646991728,-0.09515879616486289,-0.033133173781014325,-9583.873476795437
0.14560744517403748,0.08032954885275861,-0.12765415400574354,-0.042903190351600506,-9579.984443868292
0.23433427399733653,0.3970944046170978,-0.07609975326854185,-0.05608059715032693,-9576.095410941147
0.2385491634286554,0.5027071219771849,-0.1260413869948497,-0.055871488036299655,-9572.206378014
0.10786311991288677,0.29569376236038303,-0.20487138295636653,-0.07825221841174029,-9568.317345086854
0.19142792929742436,0.1282965990113897,-0.1989845205283991,-0.05725382179036603,-9564.42831215971
0.17473665053361348,0.30854153554433317,-0.2628448708699103,-0.05033206805812612,-9560.539279232564
0.10821509571455623,0.3524110983365833,-0.3000214601811375,-0.032773806122413596,-9556.650246305418
0.19671770923235726,0.42540930529801985,-0.2651483785014917,-0.03839510903267185,-9552.761213378273
0.30777149426932915,0.2935682392917071,-0.14778522077066653,-0.032505604688456924,-9548.872180451128
0.23822835645971185,0.3505383078550027,-0.24088105399628484,-0.047830735765746035,-9544.983147523983
0.17312545486925274,0.2053648780595214,-0.29340287953755334,-0.04015321866736804,-9541.094114596837
0.16948344317196892,0.22265443551045322,-0.2665640187149895,-0.04476371423193953,-9537.205081669692
0.258077390461882,0.49398012112241274,-0.19180471011943173,-0.04875927691265147,-9533.316048742547
0.18332252731673576,0.4183225710528386,-0.1865395265908637,-0.06305300380445822,-9529.427015815401
0.18616352615124326,0.32474766631128227,-0.17981498297868825,-0.04688514775130348,-9525.537982888254
0.251555757962051,0.26329924059688575,-0.16166141242950027,-0.05699948258159243,-9521.648949961109
0.24337048649218979,0.15686791544543244,-0.19161078959204625,-0.00894460480359549,-9517.759917033964
0.23122580674202015,0.10791249953306865,-0.20332935880309544,0.0024985719563731523,-9513.870884106818
0.16934022347504898,0.053905074722334884,-0.23199944302214298,-0.010432049730971282,-9509.981851179673
0.22896781176938774,0.10841800857236222,-0.22883532949439006,-0.02015820120431816,-9506.092818252528
0.19455497699833202,0.11876988665589872,-0.21705765588922127,-0.029252244630324997,-9502.203785325382
0.13588161225651307,0.0181422797293061,-0.27741070726554923,-0.0334139575647906,-9498.314752398237
0.09506186562114008,-0.06797532890105407,-0.28777899435287674,-0.034871372043439264,-9494.425719471092
0.21244234106070758,0.4854395971336,-0.15955981177580636,-0.06922155299115923,-9490.536686543946
0.22973940510186192,0.1267768653549285,-0.11350516404106514,-0.032014410907795665,-9486.647653616801
0.17333689507490319,-0.046783734618043804,-0.13089475463832528,-0.02395825681535152,-9482.758620689656
0.12942632224085462,0.010641701167755022,-0.1400861590900826,-0.04290684120781191,-9478.86958776251
0.19627745583098705,-0.018862815701575747,-0.11508180597218093,-0.0067783803287175814,-9474.980554835365
0.4224670990847166,0.6994471596242898,0.0831513765410669,-0.01661640167326367,-9471.091521908218
0.33378063862602353,0.15142441689524366,0.25073365956581906,0.0314458698991843,-9467.202488981073
0.13048056543357076,-0.18610151748733228,0.10921151041442509,0.0741553542664623,-9463.313456053927
0.09578874881224753,-0.2297222942105689,0.1379912411291822,0.08137377252263445,-9459.424423126782
0.17328048524177597,-0.05368411414886773,0.11838669928580565,0.07206749814796853,-9455.535390199637
0.09406501626717645,-0.06280296194950655,0.1214027016407078,0.09018552903167854,-9451.646357272492
0.03512084800621906,-0.13230933904376535,0.07785243815266027,0.08585013745336362,-9447.757324345346
0.020235828345823034,-0.06259412443564974,-0.01816236976939602,0.05676097372600164,-9443.8682914182
0.16362342956832315,0.08971633321393224,-0.09676210715441608,0.02392762228137818,-9439.979258491056
0.1388187675545746,0.07599396014124177,-0.12045194812564967,0.020573446698161246,-9436.09022556391
0.149211713431325,0.05766376636610782,-0.15143966556059824,0.007982756283940962,-9432.201192636765
0.07765526645302989,-0.02966732565613779,-0.35261855897395505,-0.021162076094279614,-9428.31215970962
0.039317565435947,-0.08575417909433403,-0.3724772127025575,-0.0366727601322786,-9424.423126782473
0.11184788855130462,0.017755552286184223,-0.356463694067861,-0.04442248749026523,-9420.534093855327
0.1470250923627411,0.06834347852002814,-0.3322127632843601,-0.048625791805299134,-9416.645060928182
0.08450781435967958,0.038337453871880575,-0.3307297089148843,-0.055344146798883054,-9412.756028001037
0.07212695070515426,-0.02087711707252657,-0.30894186272237356,-0.04109049542900445,-9408.866995073891
0.02713930487886264,-0.10545385821930517,-0.2733336010775949,-0.04182922018650065,-9404.977962146746
0.003555223120756054,-0.11450995184822102,-0.32135521379063,-0.04855452574129865,-9401.0889292196
-0.006461258961353425,-0.14361581331708334,-0.32058532190298283,-0.058227953246761166,-9397.199896292455
-0.026205794176284967,-0.1885956648705664,-0.31130775107044795,-0.043840343001563975,-9393.31086336531
-0.03971351364692899,-0.2743103442582423,-0.35364330523749166,-0.0584188283194515,-9389.421830438165
-0.024259674688922907,-0.24376478489030895,-0.34292316507689546,-0.053754950023948755,-9385.53279751102
-0.04935416703185005,-0.35024843012279444,-0.34179350273173753,-0.06255869354472005,-9381.643764583874
-0.05663653526268985,-0.3782535938179188,-0.3577092184451405,-0.07021318042365293,-9377.754731656729
-0.02956880480496374,-0.3146771014183353,-0.34857377266276196,-0.07001950039596344,-9373.865698729582
-0.02232230666722019,-0.31293055726219215,-0.3422914853486002,-0.06776781145595284,-9369.976665802436
-0.07991002841625888,-0.39490322638028774,-0.3516128604310826,-0.07044217906040862,-9366.087632875291
-0.10558918084630807,-0.49808632842143397,-0.3167901568718425,-0.06416505959067093,-9362.198599948146
-0.13131367895008217,-0.49849589537796735,-0.32716010270819135,-0.06912336646816869,-9358.309567021
-0.0907082840283151,-0.4979591972565759,-0.3467377024857765,-0.06278730966518697,-9354.420534093855
-0.1121710662694139,-0.5526889315459302,-0.33816335870227127,-0.06500614428309642,-9350.53150116671
-0.11499305566424184,-0.616836641583602,-0.3154894293283934,-0.08228407616686523,-9346.642468239565
-0.07494322039793253,-0.46481154403774205,-0.3177472144297078,-0.080610913222742,-9342.75343531242
-0.1061209916652232,-0.5833630487795771,-0.33563969938196014,-0.07889462499887889,-9338.864402385274
-0.07094161469098968,-0.5982606628061105,-0.3431220238963823,-0.08088495550323799,-9334.975369458129
-0.04515210351428832,-0.45375089261604995,-0.34860164391063775,-0.07837689124840086,-9331.086336530983
-0.06493089124414339,-0.5165997726524768,-0.36088480591760697,-0.0787740010977161,-9327.197303603836
-0.060555345373583896,-0.5826796229890687,-0.3418344164088363,-0.09098712276259063,-9323.30827067669
-0.0960037816446137,-0.5321318945540281,-0.35423248640390115,-0.08571814256429561,-9319.419237749546
-0.05895514486720693,-0.3622057767775748,-0.30859139202468483,-0.07861964698041918,-9315.5302048224
-0.09038605203627945,-0.6047256766878192,-0.32471246096902384,-0.09673955939271178,-9311.641171895255
-0.1024097636250258,-0.6241839742539222,-0.33697015995817525,-0.0893284317541514,-9307.75213896811
-0.08852269324168896,-0.36014098166609054,-0.2788323096119543,-0.09436553688489041,-9303.863106040964
-0.12229399851189432,-0.6245003428366434,-0.35803917198941027,-0.08491608078114499,-9299.974073113819
-0.10189262434480202,-0.4433555144440592,-0.31368569916379824,-0.08516066950197376,-9296.085040186674
-0.11347993776925802,-0.5130142864436839,-0.3232899926836313,-0.08595306371248346,-9292.196007259528
-0.12013473693324173,-0.48135216242674517,-0.31999245431126744,-0.08504590935308554,-9288.306974332383
-0.09580651091245,-0.35391416015437294,-0.3247423278947101,-0.08274213233352173,-9284.417941405238
-0.06026230109628647,-0.24069937119883916,-0.3180651042639285,-0.08070132843320238,-9280.528908478092
-0.11793048216641151,-0.3083741263852555,-0.30890167080390235,-0.08256963922163724,-9276.639875550947
-0.15010514849936119,-0.41247414740471033,-0.3046871751247201,-0.08177765540704046,-9272.7508426238
-0.17527052772890261,-0.45340755524417564,-0.31848687348583943,-0.08990988151446483,-9268.861809696655
-0.16771347386974145,-0.4047399609067105,-0.32038993936625826,-0.08300806082095696,-9264.97277676951
-0.12457538912568825,-0.3328007314484031,-0.3143549734716803,-0.08637618356349841,-9261.083743842364
0.005070003468430312,-0.16025611389608285,-0.3209775433278108,-0.08151601753549281,-9257.194710915219
-0.08656207740494276,-0.21861996048803134,-0.29475586351531796,-0.08983640282061939,-9253.305677988074
-0.0765094489461619,-0.2849767400584596,-0.3040743128899121,-0.0929262251454388,-9249.416645060928
-0.05639047348552324,-0.307602333481259,-0.3123530615891844,-0.09280120008797982,-9245.527612133783
0.13180278695441625,0.39606549802527713,-0.21854504215124576,-0.07539615100592112,-9241.638579206638
0.041313605893182656,-0.1039037602826609,-0.28416556729535236,-0.08657533108612203,-9237.749546279492
-0.05477498378963635,-0.3248837018915004,-0.31336547522563996,-0.09896683101170661,-9233.860513352347
-0.03522778906136924,-0.2755838874837201,-0.34360840479632115,-0.061316185095487696,-9229.971480425202
0.005565921261866051,-0.02627301873449228,-0.2921538868013571,-0.0839655101940065,-9226.082447498055
0.12191094050242002,0.15862242498590076,-0.20487437870393593,-0.06376593832076666,-9222.19341457091
-0.059660715271296974,-0.3377364039196678,-0.40346505914453085,-0.02791732111330808,-9218.304381643764
0.05794436263057022,-0.20837696454611715,-0.37299810282952983,-0.03954826588226712,-9214.415348716619
-0.03465882725074411,-0.3075833084440897,-0.4100516475918877,-0.03200221550780946,-9210.526315789473
0.5444305201732216,0.45664789474321416,-0.18830228053354803,0.7283395111435398,-9206.637282862328
0.3538942851747795,0.3100000276871826,-0.04272626525138443,0.5942602345557881,-9202.748249935183
0.2480944785087934,0.25503614757574006,-0.052101593101584465,0.505657007283763,-9198.859217008037
0.1567119821566308,0.1681828246977575,0.020729346186161318,0.539035945068381,-9194.970184080892
0.1610969160432818,0.2379713832267265,0.12689661756343637,0.445441415580219,-9191.081151153747
0.10100019091219192,0.25156877195710686,0.05735249666971548,0.4397307391525751,-9187.192118226601
0.10873336163934522,0.1992205173393563,0.0409867076137263,0.33979326576070523,-9183.303085299456
0.029902480804550602,0.04741005407854716,0.11474659322839503,0.2631991713448275,-9179.41405237231
0.027255997852814184,0.1333595868437136,0.1477008898147455,0.1552336727308999,-9175.525019445166
0.013786716686304268,0.12255698465434813,0.19508176255821782,0.07988684592485829,-9171.635986518018
0.016774416922363977,-0.08944624599033199,-0.20822542437537317,-0.05102358341356361,-9167.746953590873
0.06238343654476852,-0.05326690792769484,-0.2419758241781894,-0.08207865158853841,-9163.857920663728
0.1492015580832492,0.08605155477424159,-0.2616839595707592,-0.049518263296233545,-9159.968887736582
0.18737487515724482,-0.030013387929766877,-0.39014524073047296,0.007753740278406918,-9156.079854809437
0.1626003527758738,0.005106129961193084,-0.36371770655634517,-0.030587008266836857,-9152.190821882292
0.06876932886524967,-0.2374009636727164,-0.20585764156064762,-0.002448413782241532,-9148.301788955147
0.056483528700144614,-0.3316672167973737,-0.22781145057110008,0.010835489557116162,-9144.412756028001
0.1374341732266059,-0.2217465092100227,-0.324556595284173,-0.009805046735390899,-9140.523723100856
-0.011562952028057183,-0.32404040016701025,-0.2579927977551048,-0.05581020782133378,-9136.63469017371
-0.0967915720669506,-0.3337378569897368,-0.2136575744547971,-0.042106871734954227,-9132.745657246565
-0.02858999765398107,-0.34274276744481746,-0.19075150258766033,-0.022712292888935698,-9128.85662431942
0.12599735162608816,-0.011373773330237508,-0.11763005744109695,0.010223029968670472,-9124.967591392273
0.18656250671493624,0.14792864103505676,-0.1995582342683137,-0.03713079175436099,-9121.078558465128
-0.029887257419853486,-0.14460562320805495,-0.19556672206925213,-0.040118631980919695,-9117.189525537982
-0.08487149419878909,-0.1724623747377783,-0.17261903925432404,0.020940575344822798,-9113.300492610837
-0.11952403562610608,-0.2102182903411344,-0.19704401623797252,-0.029440011417911083,-9109.411459683692
-0.11046607452225049,-0.30004140487687675,-0.06250968534692619,-0.02472428176427649,-9105.522426756546
-0.006229099666870741,-0.24091499457814844,-0.09142132622171278,-0.033562751033432786,-9101.633393829401
0.04439714074317119,-0.1235649855009575,-0.2027913427067003,-0.044857107021150366,-9097.744360902256
-0.015177333913745261,-0.2073795248426521,-0.22200910094026055,-0.013958870482168179,-9093.85532797511
0.07969412409689419,-0.11441656684650574,-0.23080665947041612,0.01729837523685257,-9089.966295047965
0.27355533202111293,0.14681001086423462,-0.09818414810923165,0.04175057994905418,-9086.07726212082
0.16152428461758594,-0.056791970078699655,-0.03177345700859427,-0.04351775228341637,-9082.188229193674
0.09456744067209355,-0.20401393392314754,-0.16774042230190495,-0.028508466749399664,-9078.29919626653
-0.016538800328769754,-0.2828940333742917,-0.21160563903656088,-0.012668042377061539,-9074.410163339382
-0.03004070769928452,-0.15841524942621835,-0.26518150762899184,0.0031832409646814774,-9070.521130412237
0.019493528184303943,-0.038028299423740336,-0.13844653577238036,-0.0881997669285706,-9066.632097485091
0.0534989691867962,0.018196099964311208,-0.1854018162432352,-0.0657675417202877,-9062.743064557946
0.008303275689944323,-0.02094989024626162,-0.18523029808734376,-0.09364512659082297,-9058.8540316308
0.016173840378881588,0.025168124636508082,-0.03552663747547924,-0.11996758366758034,-9054.964998703656
0.1567098762179765,0.2271983907013595,-0.03724378395495595,-0.08810646122938828,-9051.07596577651
0.08604311550149801,0.11561856315734992,-0.10519605006697802,-0.08390792473769526,-9047.186932849365
0.046640584201594115,-0.06175356990201869,-0.036629512981589174,-0.08237036505130937,-9043.29789992222
0.04660834242431261,-0.20405002941964592,-0.10543632938351533,-0.058644983482100926,-9039.408866995074
0.07588136740421864,-0.18946449998701853,-0.1518267643650671,-0.08892486563426338,-9035.519834067929
0.03600300428075398,-0.2952990160358795,-0.1184487111415034,-0.04717345185434696,-9031.630801140784
-0.027246152851279903,-0.31628315342381796,-0.13193432057877907,-0.07168632552699858,-9027.741768213637
0.037120474804784365,-0.29721725716862624,-0.11160047165142473,-0.05042175487285405,-9023.852735286491
0.07984599660293529,-0.26191865223835115,-0.08589977818457345,-0.10913610916548372,-9019.963702359346
0.02769694432702796,-0.3023806631690942,-0.1133842578905323,-0.07776744986953396,-9016.0746694322
0.003408411350293794,-0.31218197620125465,-0.08937590163122278,-0.04462193332953826,-9012.185636505055
-0.08742457597134862,-0.3498338269789204,-0.11540433379105752,-0.04190412497103982,-9008.29660357791
-0.08720408346019526,-0.3401435573999768,-0.06395677340454697,-0.04747826494810878,-9004.407570650765
-0.08032610264084178,-0.375366752437537,-0.0686553189833834,-0.05871559647206648,-9000.51853772362
-0.07532421666300743,-0.23482650395882024,-0.036726671873581584,-0.031613096093921905,-8996.629504796474
-0.12506292802370744,-0.3894670255558873,-0.14488031473904195,-0.03371057567273428,-8992.740471869329
-0.13680251936122773,-0.39537730780661295,-0.08918375346142166,-0.06433353032064229,-8988.851438942183
-0.11201727313564452,-0.38430635623609155,-0.07321557527764555,-0.026925957956816432,-8984.962406015038
-0.11369537690770437,-0.1982452520253614,-0.04076361988433261,-0.06336066368446663,-8981.073373087893
-0.058759524485374914,-0.18459136322472022,-0.01465023811099428,-0.07073219795548324,-8977.184340160748
-0.15632841833636374,-0.1131001633313323,-0.014511210288091991,-0.04319231718686506,-8973.295307233602
-0.2915524780500761,-0.3639822907014707,-0.10259460514281193,-0.051121992253119974,-8969.406274306455
-0.12080328257985468,-0.332325708380906,-0.041841534470327985,-0.03249721874666012,-8965.51724137931
0.005028010815892214,-0.3082176468568067,-0.009508369946034767,-0.052716208594174835,-8961.628208452164
0.017215904363125478,-0.32185403192603135,-0.019732343474415798,-0.033717044199195606,-8957.73917552502
0.08031491273776337,-0.2783326039859338,0.0777354640959894,-0.05527878018732693,-8953.850142597874
0.027367167227590472,-0.34714591131708844,-0.06307397174800425,-0.01798674185365151,-8949.961109670729
0.08868513449925708,-0.3323800829670017,-0.07430002498771593,-0.023495221514191394,-8946.072076743583
0.09811043459042479,-0.25113895926232377,0.01421998517727091,-0.055004471161607754,-8942.183043816438
0.124892978692271,-0.27258472485587176,0.018364909412492636,-0.06798325204713718,-8938.294010889293
0.09815128750215574,-0.28355763680281076,0.07853430640946218,-0.08932048562777384,-8934.404977962147
0.08157690456537603,-0.25994700584168473,-0.028625347378813504,-0.09067115166698658,-8930.515945035002
-0.038089568367751125,-0.19838097743229965,-0.08055770311039587,-0.06469744400828553,-8926.626912107855
-0.10905068900250431,-0.22751340247066715,-0.029795493374729184,-0.04799391537608441,-8922.73787918071
-0.003906221678018462,-0.06755187505935914,0.05356580394916164,-0.05463331885346956,-8918.848846253564
0.0908381710917463,-0.02337625634052956,0.0308351709423276,-0.010613375214568121,-8914.959813326419
0.10448808272613186,0.010663413969209279,0.029056593615332995,-0.0005267409128097977,-8911.070780399274
0.12409995480163438,0.030824853363547317,0.2769912092129836,-0.08786747462465427,-8907.181747472128
-0.020514881730469614,-0.10156632283618305,0.231226560365811,-0.09216251043891355,-8903.292714544983
-0.020570162864240127,-0.05764438148551784,0.12546415581391213,-0.08461176089351022,-8899.403681617838
0.0013805517562409109,0.1260455209785834,-0.031169440449505446,-0.03934062795697099,-8895.514648690692
0.06379080124402292,0.18726809252361115,0.06257182082345464,0.0604591211272108,-8891.625615763547
0.007846670623370355,0.021946691936681556,0.03615066115664249,0.07265144141872892,-8887.736582836402
0.006049519335730447,-0.24313548672716004,0.012660111483567639,-0.01313664721560881,-8883.847549909256
0.00013829378813140503,-0.009879396225448811,-0.22037608758371108,0.022011441105575458,-8879.958516982111
0.35254615487731955,0.5219545912616238,0.12326612771279116,-0.1385926644727788,-8876.069484054966
0.5650592903205311,1.218027504265947,0.208103509806302,-0.15729126751342057,-8872.180451127819
